date,combo
2024-10-01,-0.2998511904761905
2024-10-02,-0.2998511904761905
2024-10-03,-0.26250000000000007
2024-10-04,-0.2583333333333334
2024-10-05,-0.2583333333333334
2024-10-06,-0.2583333333333334
2024-10-07,-0.2583333333333334
2024-10-08,-0.2583333333333334
2024-10-09,-0.2583333333333334
2024-10-10,-0.2583333333333334
2024-10-11,-0.2583333333333334
2024-10-12,-0.26250000000000007
2024-10-13,-0.26250000000000007
2024-10-14,-0.28750000000000003
2024-10-15,-0.26250000000000007
2024-10-16,-0.26250000000000007
2024-10-17,-0.26250000000000007
2024-10-18,-0.26250000000000007
2024-10-19,-0.26250000000000007
2024-10-20,-0.26250000000000007
2024-10-21,-0.2666666666666667
2024-10-22,-0.2666666666666667
2024-10-23,-0.27083333333333337
2024-10-24,-0.27083333333333337
2024-10-25,-0.27083333333333337
2024-10-26,-0.27083333333333337
2024-10-27,-0.27083333333333337
2024-10-28,-0.27083333333333337
2024-10-29,-0.27083333333333337
2024-10-30,-0.27083333333333337
2024-10-31,-0.10833333333333334
2024-11-01,-0.03333333333333335
2024-11-02,-0.03333333333333335
2024-11-03,-0.03333333333333335
2024-11-04,-0.03333333333333335
2024-11-05,-0.03333333333333335
2024-11-06,-0.03333333333333335
2024-11-07,-0.30000000000000004
2024-11-08,-0.30000000000000004
2024-11-09,-0.30000000000000004
2024-11-10,-0.2750000000000001
2024-11-11,-0.2750000000000001
2024-11-12,-0.2750000000000001
2024-11-13,-0.2750000000000001
2024-11-14,-0.25000000000000006
2024-11-15,-0.27083333333333337
2024-11-16,-0.27083333333333337
2024-11-17,-0.27083333333333337
2024-11-18,-0.275
2024-11-19,-0.2958333333333334
2024-11-20,-0.2958333333333334
2024-11-21,-0.30000000000000004
2024-11-22,-0.30000000000000004
2024-11-23,-0.3041666666666667
2024-11-24,-0.3041666666666667
2024-11-25,-0.2833333333333334
2024-11-26,-0.27916666666666673
2024-11-27,-0.30000000000000004
2024-11-28,-0.30000000000000004
2024-11-29,-0.30000000000000004
2024-11-30,-0.30000000000000004
2024-12-01,-0.30000000000000004
2024-12-02,-0.27916666666666673
2024-12-03,-0.2833333333333334
2024-12-04,-0.3291666666666667
2024-12-05,-0.2833333333333334
2024-12-06,-0.3291666666666667
2024-12-07,-0.3291666666666667
2024-12-08,-0.33333333333333337
2024-12-09,-0.28750000000000003
2024-12-10,-0.28750000000000003
2024-12-11,-0.3041666666666667
2024-12-12,-0.3041666666666667
2024-12-13,-0.3041666666666667
2024-12-14,-0.3083333333333334
2024-12-15,-0.31666666666666676
2024-12-16,-0.36250000000000004
2024-12-17,-0.3208333333333334
2024-12-18,-0.30000000000000004
2024-12-19,-0.30000000000000004
2024-12-20,-0.2833333333333334
2024-12-21,-0.29166666666666674
2024-12-22,-0.28750000000000003
2024-12-23,-0.2833333333333334
2024-12-24,-0.31666666666666676
2024-12-25,-0.31666666666666676
2024-12-26,-0.3058035714285715
2024-12-27,-0.29092261904761907
2024-12-28,-0.28497023809523814
2024-12-29,-0.29092261904761907
2024-12-30,-0.2541666666666667
2024-12-31,-0.16620370370370374
