date,combo
2022-01-01,-0.07083333333333333
2022-01-02,-0.037500000000000006
2022-01-03,-0.008333333333333331
2022-01-04,0.008333333333333338
2022-01-05,-0.01666666666666667
2022-01-06,-0.04166666666666668
2022-01-07,-0.020833333333333336
2022-01-08,-0.01203703703703704
2022-01-09,-0.012500000000000018
2022-01-10,-0.020833333333333336
2022-01-11,-0.020833333333333336
2022-01-12,-0.029166666666666674
2022-01-13,0.02083333333333335
2022-01-14,0.004166666666666659
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,-0.058333333333333334
2022-01-18,-0.049999999999999996
2022-01-19,-0.07083333333333335
2022-01-20,-0.0625
2022-01-21,-0.07500000000000001
2022-01-22,-0.04583333333333334
2022-01-23,-0.05416666666666667
2022-01-24,-0.0625
2022-01-25,-0.05833333333333334
2022-01-26,-0.05416666666666667
2022-01-27,-0.05
2022-01-28,-0.0375
2022-01-29,-0.025
2022-01-30,-0.029166666666666667
2022-01-31,-0.0375
2022-02-01,-0.04583333333333333
2022-02-02,-0.041666666666666664
2022-02-03,-0.03333333333333333
2022-02-04,-0.02083333333333333
2022-02-05,-0.037500000000000006
2022-02-06,-0.03333333333333333
2022-02-07,-0.04166666666666667
2022-02-08,-0.04166666666666667
2022-02-09,-0.04166666666666667
2022-02-10,-0.04166666666666667
2022-02-11,-0.04166666666666667
2022-02-12,-0.01666666666666667
2022-02-13,-0.025
2022-02-14,-0.04166666666666667
2022-02-15,-0.0125
2022-02-16,-0.04166666666666667
2022-02-17,-0.10416666666666669
2022-02-18,-0.10416666666666669
2022-02-19,-0.07916666666666666
2022-02-20,-0.02916666666666667
2022-02-21,-0.058333333333333334
2022-02-22,-0.04166666666666667
2022-02-23,-0.05
2022-02-24,-0.025
2022-02-25,-0.016666666666666666
2022-02-26,0.004166666666666669
2022-02-27,0.004166666666666669
2022-02-28,0.00416666666666667
2022-03-01,-0.0125
2022-03-02,-0.008333333333333333
2022-03-03,-0.008333333333333333
2022-03-04,-0.01666666666666667
2022-03-05,1.3877787807814458e-18
2022-03-06,0.01666666666666667
2022-03-07,-0.004166666666666667
2022-03-08,-0.004166666666666667
2022-03-09,-0.0125
2022-03-10,-0.008333333333333333
2022-03-11,-0.004166666666666664
2022-03-12,1.3877787807814458e-18
2022-03-13,1.3877787807814458e-18
2022-03-14,0.004166666666666671
2022-03-15,-0.0125
2022-03-16,-0.0125
2022-03-17,-0.008333333333333333
2022-03-18,-0.008333333333333333
2022-03-19,0.01666666666666667
2022-03-20,0.01666666666666667
2022-03-21,-0.008333333333333335
2022-03-22,-0.0041666666666666675
2022-03-23,-0.0041666666666666675
2022-03-24,-0.0041666666666666675
2022-03-25,-0.0041666666666666675
2022-03-26,0.025000000000000005
2022-03-27,0.02083333333333334
2022-03-28,-0.004166666666666666
2022-03-29,0.004166666666666669
2022-03-30,-0.016666666666666666
2022-03-31,-0.016666666666666666
