date,combo
2021-01-01,-0.14583333333333337
2021-01-02,-0.1416666666666667
2021-01-03,-0.22083333333333338
2021-01-04,-0.20833333333333337
2021-01-05,-0.20833333333333337
2021-01-06,-0.275
2021-01-07,-0.275
2021-01-08,-0.25833333333333336
2021-01-09,-0.275
2021-01-10,-0.2791666666666667
2021-01-11,-0.21250000000000002
2021-01-12,-0.2291666666666667
2021-01-13,-0.2291666666666667
2021-01-14,-0.17500000000000004
2021-01-15,-0.2291666666666667
2021-01-16,-0.2333333333333334
2021-01-17,-0.23750000000000007
2021-01-18,-0.24166666666666672
2021-01-19,-0.21250000000000005
2021-01-20,-0.15416666666666667
2021-01-21,-0.1291666666666667
2021-01-22,-0.11250000000000002
2021-01-23,-0.0916666666666667
2021-01-24,-0.07500000000000004
2021-01-25,-0.12500000000000006
2021-01-26,-0.12500000000000006
2021-01-27,-0.11250000000000004
2021-01-28,-0.12500000000000003
2021-01-29,-0.1041666666666667
2021-01-30,-0.12500000000000003
2021-01-31,-0.13333333333333336
2021-02-01,-0.04999999999999999
2021-02-02,-0.07083333333333333
2021-02-03,-0.07083333333333332
2021-02-04,-0.08333333333333331
2021-02-05,-0.08333333333333331
2021-02-06,-0.15416666666666667
2021-02-07,-0.0875
2021-02-08,-0.1916666666666667
2021-02-09,-0.2041666666666667
2021-02-10,-0.2125
2021-02-11,-0.2125
2021-02-12,-0.21666666666666667
2021-02-13,-0.225
2021-02-14,-0.2041666666666667
2021-02-15,-0.20416666666666666
2021-02-16,-0.20416666666666666
2021-02-17,-0.20833333333333334
2021-02-18,-0.20833333333333334
2021-02-19,-0.25833333333333336
2021-02-20,-0.3166666666666667
2021-02-21,-0.2541666666666667
2021-02-22,-0.21666666666666673
2021-02-23,-0.16666666666666669
2021-02-24,-0.16666666666666669
2021-02-25,-0.1833333333333334
2021-02-26,-0.18333333333333335
2021-02-27,-0.18333333333333338
2021-02-28,-0.17083333333333336
2021-03-01,-0.13750000000000004
2021-03-02,-0.15000000000000002
2021-03-03,-0.18333333333333335
2021-03-04,-0.18750000000000003
2021-03-05,-0.15000000000000002
2021-03-06,-0.1791666666666667
2021-03-07,-0.17916666666666667
2021-03-08,-0.17916666666666667
2021-03-09,-0.18333333333333335
2021-03-10,-0.15000000000000002
2021-03-11,-0.1916666666666667
2021-03-12,-0.18750000000000003
2021-03-13,-0.2416666666666667
2021-03-14,-0.1958333333333334
2021-03-15,-0.16666666666666669
2021-03-16,-0.17083333333333336
2021-03-17,-0.16250000000000003
2021-03-18,-0.21250000000000005
2021-03-19,-0.19583333333333336
2021-03-20,-0.2
2021-03-21,-0.19166666666666668
2021-03-22,-0.21250000000000002
2021-03-23,-0.21250000000000002
2021-03-24,-0.2041666666666667
2021-03-25,-0.1416666666666667
2021-03-26,-0.18750000000000003
2021-03-27,-0.1791666666666667
2021-03-28,-0.19166666666666668
2021-03-29,-0.18750000000000003
2021-03-30,-0.18750000000000003
2021-03-31,-0.2041666666666667
