date,combo
2023-01-01,-0.09791666666666671
2023-01-02,-0.09375000000000003
2023-01-03,-0.10208333333333336
2023-01-04,-0.12430555555555559
2023-01-05,-0.12430555555555559
2023-01-06,-0.12430555555555559
2023-01-07,-0.13263888888888892
2023-01-08,-0.14236111111111113
2023-01-09,-0.1444444444444445
2023-01-10,-0.1541666666666667
2023-01-11,-0.0777777777777778
2023-01-12,-0.08194444444444447
2023-01-13,-0.24375000000000002
2023-01-14,-0.25
2023-01-15,-0.25
2023-01-16,-0.25
2023-01-17,-0.25625
2023-01-18,-0.225
2023-01-19,-0.2625
2023-01-20,-0.26666666666666666
2023-01-21,-0.26666666666666666
2023-01-22,-0.26666666666666666
2023-01-23,-0.26666666666666666
2023-01-24,-0.27083333333333337
2023-01-25,-0.27083333333333337
2023-01-26,-0.27083333333333337
2023-01-27,-0.28125
2023-01-28,-0.28125
2023-01-29,-0.27708333333333335
2023-01-30,-0.28125
2023-01-31,-0.27708333333333335
2023-02-01,-0.28125
2023-02-02,-0.28125
2023-02-03,-0.28125
2023-02-04,-0.2854166666666667
2023-02-05,-0.2854166666666667
2023-02-06,-0.2854166666666667
2023-02-07,-0.2854166666666667
2023-02-08,-0.2854166666666667
2023-02-09,-0.27083333333333337
2023-02-10,-0.2625
2023-02-11,-0.2625
2023-02-12,-0.2583333333333333
2023-02-13,-0.2916666666666667
2023-02-14,-0.2583333333333333
2023-02-15,-0.2583333333333333
2023-02-16,-0.2583333333333333
2023-02-17,-0.26333333333333336
2023-02-18,-0.2716666666666667
2023-02-19,-0.2758333333333334
2023-02-20,-0.28500000000000003
2023-02-21,-0.28500000000000003
2023-02-22,-0.28
2023-02-23,-0.2716666666666667
2023-02-24,-0.2716666666666667
2023-02-25,-0.2758333333333334
2023-02-26,-0.28
2023-02-27,-0.28416666666666673
2023-02-28,-0.28416666666666673
2023-03-01,-0.2883333333333334
2023-03-02,-0.4341666666666667
2023-03-03,-0.43333333333333335
2023-03-04,-0.43750000000000006
2023-03-05,-0.4333333333333334
2023-03-06,-0.4333333333333334
2023-03-07,-0.4333333333333334
2023-03-08,-0.39583333333333337
2023-03-09,-0.4333333333333334
2023-03-10,-0.45833333333333337
2023-03-11,-0.4916666666666667
2023-03-12,-0.4916666666666667
2023-03-13,-0.4375
2023-03-14,-0.44166666666666665
2023-03-15,-0.44166666666666665
2023-03-16,-0.4458333333333334
2023-03-17,-0.4458333333333334
2023-03-18,-0.43000000000000005
2023-03-19,-0.43000000000000005
2023-03-20,-0.43000000000000005
2023-03-21,-0.43000000000000005
2023-03-22,-0.4750000000000001
2023-03-23,-0.45000000000000007
2023-03-24,-0.45000000000000007
2023-03-25,-0.45000000000000007
2023-03-26,-0.45000000000000007
2023-03-27,-0.4541666666666667
2023-03-28,-0.42500000000000004
2023-03-29,-0.4291666666666667
2023-03-30,-0.4291666666666667
2023-03-31,-0.4291666666666667
