date,combo
2020-10-01,-0.16666666666666669
2020-10-02,-0.15416666666666667
2020-10-03,-0.19583333333333336
2020-10-04,-0.19583333333333336
2020-10-05,-0.21250000000000002
2020-10-06,-0.17916666666666667
2020-10-07,-0.225
2020-10-08,-0.21666666666666667
2020-10-09,-0.22083333333333333
2020-10-10,-0.2416666666666667
2020-10-11,-0.2
2020-10-12,-0.2416666666666667
2020-10-13,-0.2416666666666667
2020-10-14,-0.2125
2020-10-15,-0.20833333333333337
2020-10-16,-0.20833333333333337
2020-10-17,-0.20833333333333337
2020-10-18,-0.16666666666666669
2020-10-19,-0.20833333333333337
2020-10-20,-0.18750000000000003
2020-10-21,-0.22500000000000003
2020-10-22,-0.24583333333333335
2020-10-23,-0.24583333333333335
2020-10-24,-0.25
2020-10-25,-0.1375
2020-10-26,-0.19583333333333336
2020-10-27,-0.34583333333333344
2020-10-28,-0.20416666666666666
2020-10-29,-0.20416666666666666
2020-10-30,-0.38750000000000007
2020-10-31,-0.2541666666666667
2020-11-01,-0.2666666666666667
2020-11-02,-0.21666666666666667
2020-11-03,-0.38750000000000007
2020-11-04,-0.39583333333333337
2020-11-05,-0.4
2020-11-06,-0.42500000000000004
2020-11-07,-0.35416666666666674
2020-11-08,-0.30000000000000004
2020-11-09,-0.3500000000000001
2020-11-10,-0.40416666666666673
2020-11-11,-0.41250000000000003
2020-11-12,-0.41666666666666674
2020-11-13,-0.38750000000000007
2020-11-14,-0.38750000000000007
2020-11-15,-0.32500000000000007
2020-11-16,-0.4541666666666667
2020-11-17,-0.3916666666666667
2020-11-18,-0.39583333333333337
2020-11-19,-0.46250000000000013
2020-11-20,-0.3583333333333334
2020-11-21,-0.32500000000000007
2020-11-22,-0.3500000000000001
2020-11-23,-0.36250000000000004
2020-11-24,-0.4208333333333334
2020-11-25,-0.3375000000000001
2020-11-26,-0.40833333333333344
2020-11-27,-0.3541666666666667
2020-11-28,-0.35833333333333334
2020-11-29,-0.31666666666666665
2020-11-30,-0.38333333333333336
2020-12-01,-0.3291666666666667
2020-12-02,-0.275
2020-12-03,-0.2583333333333334
2020-12-04,-0.37916666666666676
2020-12-05,-0.3291666666666667
2020-12-06,-0.3041666666666667
2020-12-07,-0.2041666666666667
2020-12-08,-0.33333333333333337
2020-12-09,-0.43750000000000006
2020-12-10,-0.38750000000000007
2020-12-11,-0.26250000000000007
2020-12-12,-0.2791666666666667
2020-12-13,-0.2583333333333334
2020-12-14,-0.3291666666666667
2020-12-15,-0.3500000000000001
2020-12-16,-0.2833333333333334
2020-12-17,-0.2833333333333334
2020-12-18,-0.3125
2020-12-19,-0.2083333333333334
2020-12-20,-0.2083333333333334
2020-12-21,-0.24166666666666672
2020-12-22,-0.27083333333333337
2020-12-23,-0.2458333333333334
2020-12-24,-0.2541666666666667
2020-12-25,-0.2625
2020-12-26,-0.22500000000000003
2020-12-27,-0.275
2020-12-28,-0.2916666666666667
2020-12-29,-0.24583333333333338
2020-12-30,-0.24583333333333338
2020-12-31,-0.25
