date,combo
2022-04-01,-0.03333333333333334
2022-04-02,-0.03333333333333334
2022-04-03,-0.03333333333333334
2022-04-04,-0.03333333333333334
2022-04-05,-0.03333333333333334
2022-04-06,-0.025
2022-04-07,-0.03333333333333334
2022-04-08,-0.03333333333333334
2022-04-09,-0.03333333333333334
2022-04-10,-0.03333333333333334
2022-04-11,-0.02916666666666667
2022-04-12,-0.02916666666666667
2022-04-13,-0.020833333333333332
2022-04-14,-0.02916666666666667
2022-04-15,-0.020833333333333332
2022-04-16,-0.02916666666666667
2022-04-17,-0.02916666666666667
2022-04-18,-0.025
2022-04-19,-0.02916666666666667
2022-04-20,-0.02916666666666667
2022-04-21,-0.020833333333333332
2022-04-22,-0.02916666666666667
2022-04-23,-0.03333333333333334
2022-04-24,-0.03333333333333334
2022-04-25,-0.03333333333333334
2022-04-26,-0.025
2022-04-27,-0.03333333333333334
2022-04-28,-0.025
2022-04-29,-0.020833333333333336
2022-04-30,-0.029166666666666674
2022-05-01,-0.029166666666666674
2022-05-02,-0.020833333333333336
2022-05-03,-0.016666666666666666
2022-05-04,-0.020833333333333336
2022-05-05,-0.020833333333333336
2022-05-06,-0.020833333333333336
2022-05-07,-0.020833333333333336
2022-05-08,-0.020833333333333336
2022-05-09,-0.020833333333333336
2022-05-10,-0.020833333333333336
2022-05-11,-0.020833333333333336
2022-05-12,-0.020833333333333336
2022-05-13,-0.020833333333333336
2022-05-14,-0.020833333333333336
2022-05-15,-0.020833333333333336
2022-05-16,-0.020833333333333336
2022-05-17,-0.020833333333333336
2022-05-18,-0.020833333333333336
2022-05-19,-0.020833333333333336
2022-05-20,-0.020833333333333336
2022-05-21,-0.01666666666666667
2022-05-22,-0.01666666666666667
2022-05-23,-0.01666666666666667
2022-05-24,-0.01666666666666667
2022-05-25,-0.01666666666666667
2022-05-26,-0.01666666666666667
2022-05-27,-0.01666666666666667
2022-05-28,-0.01666666666666667
2022-05-29,-0.01666666666666667
2022-05-30,-0.01666666666666667
2022-05-31,-0.01666666666666667
2022-06-01,-0.0125
2022-06-02,-0.0125
2022-06-03,-0.016666666666666666
2022-06-04,-0.016666666666666666
2022-06-05,-0.016666666666666666
2022-06-06,-0.0125
2022-06-07,-0.008333333333333331
2022-06-08,-0.008333333333333331
2022-06-09,-0.0125
2022-06-10,-0.008333333333333331
2022-06-11,-0.0125
2022-06-12,-0.008333333333333331
2022-06-13,0.004166666666666666
2022-06-14,0.004166666666666666
2022-06-15,0.004166666666666666
2022-06-16,0.008333333333333331
2022-06-17,-0.020833333333333332
2022-06-18,0.008333333333333331
2022-06-19,0.008333333333333331
2022-06-20,0.008333333333333331
2022-06-21,0.008333333333333331
2022-06-22,0.012499999999999997
2022-06-23,0.016666666666666663
2022-06-24,0.016666666666666663
2022-06-25,0.016666666666666663
2022-06-26,0.024999999999999998
2022-06-27,0.024999999999999998
2022-06-28,0.024999999999999998
2022-06-29,0.024999999999999998
2022-06-30,0.012499999999999994
