date,combo
2020-01-01,-0.053333333333333344
2020-01-02,-0.13333333333333336
2020-01-03,-0.10583333333333335
2020-01-04,-0.09333333333333335
2020-01-05,0.05333333333333335
2020-01-06,-0.047500000000000014
2020-01-07,-0.00916666666666667
2020-01-08,0.02250000000000002
2020-01-09,-0.034166666666666665
2020-01-10,-0.034166666666666665
2020-01-11,-0.02166666666666666
2020-01-12,0.065
2020-01-13,-0.006666666666666675
2020-01-14,-0.035833333333333335
2020-01-15,-0.05333333333333334
2020-01-16,-0.11416666666666667
2020-01-17,-0.1266666666666667
2020-01-18,0.03833333333333333
2020-01-19,0.03416666666666667
2020-01-20,-0.08250000000000002
2020-01-21,-0.06166666666666666
2020-01-22,-0.12083333333333335
2020-01-23,-0.09583333333333333
2020-01-24,-0.062499999999999986
2020-01-25,-0.062499999999999986
2020-01-26,0.0024999999999999883
2020-01-27,-0.11083333333333334
2020-01-28,-0.14833333333333334
2020-01-29,-0.13583333333333336
2020-01-30,-0.10916666666666668
2020-01-31,-0.09333333333333335
2020-02-01,-0.06833333333333336
2020-02-02,-0.06833333333333336
2020-02-03,-0.15250000000000002
2020-02-04,-0.15250000000000002
2020-02-05,-0.15250000000000002
2020-02-06,-0.06083333333333335
2020-02-07,-0.07166666666666668
2020-02-08,-0.04666666666666669
2020-02-09,-0.01916666666666668
2020-02-10,-0.11833333333333336
2020-02-11,-0.08314814814814817
2020-02-12,-0.11277777777777778
2020-02-13,-0.07435185185185184
2020-02-14,-0.06291666666666668
2020-02-15,-0.09416666666666666
2020-02-16,0.00916666666666667
2020-02-17,-0.030833333333333324
2020-02-18,-0.05937499999999998
2020-02-19,-0.034999999999999996
2020-02-20,-0.07666666666666666
2020-02-21,-0.06666666666666665
2020-02-22,-0.008333333333333325
2020-02-23,-0.06250000000000001
2020-02-24,-0.16666666666666669
2020-02-25,-0.16666666666666669
2020-02-26,-0.09583333333333334
2020-02-27,-0.08333333333333333
2020-02-28,-0.054166666666666655
2020-02-29,-0.07083333333333333
2020-03-01,0.004166666666666707
2020-03-02,-1.3877787807814457e-17
2020-03-03,-0.02500000000000001
2020-03-04,-0.024999999999999994
2020-03-05,-0.020833333333333343
2020-03-06,-0.07083333333333333
2020-03-07,-0.06666666666666668
2020-03-08,-0.03333333333333332
2020-03-09,-0.054166666666666675
2020-03-10,-0.054166666666666675
2020-03-11,0.0008333333333333526
2020-03-12,-0.227037037037037
2020-03-13,-0.25203703703703706
2020-03-14,-0.23444444444444446
2020-03-15,-0.12111111111111114
2020-03-16,-0.24259259259259264
2020-03-17,-0.20925925925925928
2020-03-18,-0.2341666666666667
2020-03-19,-0.24166666666666672
2020-03-20,-0.28
2020-03-21,-0.12166666666666669
2020-03-22,-0.15916666666666668
2020-03-23,-0.17166666666666666
2020-03-24,-0.12166666666666667
2020-03-25,-0.21583333333333335
2020-03-26,-0.245
2020-03-27,-0.22916666666666669
2020-03-28,-0.20833333333333334
2020-03-29,-0.1416666666666667
2020-03-30,-0.19666666666666668
2020-03-31,-0.3350000000000001
