date,combo
2021-07-01,-0.08873219373219374
2021-07-02,-0.08824888074888075
2021-07-03,-0.0941910866910867
2021-07-04,-0.09459198209198208
2021-07-05,-0.08264652014652014
2021-07-06,-0.05974358974358974
2021-07-07,-0.08364468864468864
2021-07-08,-0.09128001628001628
2021-07-09,-0.07655168905168908
2021-07-10,-0.04161579161579161
2021-07-11,-0.08187224760258469
2021-07-12,-0.10149063899063902
2021-07-13,-0.08890500884882908
2021-07-14,-0.07435388685388686
2021-07-15,-0.05621578795736099
2021-07-16,-0.0666080174507141
2021-07-17,-0.06284212042639009
2021-07-18,-0.05640099600773758
2021-07-19,-0.05880355599456724
2021-07-20,-0.04684734740914517
2021-07-21,-0.03554639804639805
2021-07-22,-0.037016687016687026
2021-07-23,-0.06234228734228735
2021-07-24,-0.029115791615791618
2021-07-25,-0.07506613756613757
2021-07-26,-0.09064916564916566
2021-07-27,-0.09294871794871795
2021-07-28,-0.08968762718762721
2021-07-29,-0.09061355311355314
2021-07-30,-0.18462555962555965
2021-07-31,-0.18507326007326008
2021-08-01,-0.11510989010989012
2021-08-02,-0.0967999592999593
2021-08-03,-0.07462352462352463
2021-08-04,-0.10916768416768419
2021-08-05,-0.10366300366300368
2021-08-06,-0.19066951566951568
2021-08-07,-0.2169159544159544
2021-08-08,-0.21228632478632475
2021-08-09,-0.20537749287749288
2021-08-10,-0.2035103785103785
2021-08-11,-0.22884106634106635
2021-08-12,-0.23406696299954732
2021-08-13,-0.21776350989834137
2021-08-14,-0.2341081203440754
2021-08-15,-0.23778141334321112
2021-08-16,-0.22656186406186407
2021-08-17,-0.2129095441595442
2021-08-18,-0.20718864468864473
2021-08-19,-0.22886650386650387
2021-08-20,-0.21616554741554744
2021-08-21,-0.22746235246235247
2021-08-22,-0.21922059422059426
2021-08-23,-0.22049755799755805
2021-08-24,-0.22192714692714693
2021-08-25,-0.24174806674806676
2021-08-26,-0.14784798534798538
2021-08-27,-0.1476114163614164
2021-08-28,-0.14579008954008954
2021-08-29,-0.1206807081807082
2021-08-30,-0.13937983312983315
2021-08-31,-0.13800111925111927
2021-09-01,-0.1294057794057794
2021-09-02,-0.13351648351648354
2021-09-03,-0.14371184371184373
2021-09-04,-0.145980870980871
2021-09-05,-0.1266737891737892
2021-09-06,-0.15107855107855106
2021-09-07,-0.13542824216981522
2021-09-08,-0.11515567765567766
2021-09-09,-0.10734737484737483
2021-09-10,-0.11333435083435084
2021-09-11,-0.09950142450142452
2021-09-12,-0.11103988603988604
2021-09-13,-0.10874033374033373
2021-09-14,-0.11055657305657307
2021-09-15,-0.11606634106634109
2021-09-16,-0.11881359381359383
2021-09-17,-0.11698209198209199
2021-09-18,-0.1233974358974359
2021-09-19,-0.1179080179080179
2021-09-20,-0.09632682132682133
2021-09-21,-0.11751119251119252
2021-09-22,-0.11483109483109483
2021-09-23,-0.10871998371998373
2021-09-24,-0.09772079772079773
2021-09-25,-0.11196072446072447
2021-09-26,-0.11472323972323975
2021-09-27,-0.1047873422873423
2021-09-28,-0.12751831501831504
2021-09-29,-0.12146418396418396
2021-09-30,-0.10966625966625967
