date,combo
2025-04-01,-0.1683673469387755
2025-04-02,-0.12034874355670104
2025-04-03,-0.19770408163265307
2025-04-04,-0.1760204081632653
2025-04-05,-0.16751700680272108
2025-04-06,-0.16539115646258506
2025-04-07,-0.18367346938775514
2025-04-08,-0.20658443789887093
2025-04-09,-0.25271230255658683
2025-04-10,-0.24404761904761904
2025-04-11,-0.23681972789115646
2025-04-12,-0.24234693877551022
2025-04-13,-0.23479469107230522
2025-04-14,-0.23009152114454032
2025-04-15,-0.24037888351216777
2025-04-16,-0.23396188372256121
2025-04-17,-0.23994933024756296
2025-04-18,-0.23607896766954206
2025-04-19,-0.23864313766743814
2025-04-20,-0.24617346938775514
2025-04-21,-0.2453231292517007
2025-04-22,-0.2065844378988709
2025-04-23,-0.22074216284451928
2025-04-24,-0.2575259485237394
2025-04-25,-0.18792517006802723
2025-04-26,-0.2506662458797952
2025-04-27,-0.25014026229048325
2025-04-28,-0.22928062977768426
2025-04-29,-0.219396521495196
2025-04-30,-0.2675873409744378
2025-05-01,-0.17176870748299322
2025-05-02,-0.16879251700680273
2025-05-03,-0.16981292517006802
2025-05-04,-0.16215986394557824
2025-05-05,-0.18652210884353745
2025-05-06,-0.20055272108843542
2025-05-07,-0.15182823129251705
2025-05-08,-0.17342687074829938
2025-05-09,-0.16232993197278917
2025-05-10,-0.1792091836734694
2025-05-11,-0.20671768707482996
2025-05-12,-0.1619047619047619
2025-05-13,-0.2017857142857143
2025-05-14,-0.15219072164948455
2025-05-15,-0.20722789115646262
2025-05-16,-0.2110544217687075
2025-05-17,-0.20756802721088435
2025-05-18,-0.21181972789115644
2025-05-19,-0.17648195876288658
2025-05-20,-0.24668367346938774
2025-05-21,-0.19132653061224492
2025-05-22,-0.21824724735254925
2025-05-23,-0.18852040816326526
2025-05-24,-0.23690476190476192
2025-05-25,-0.24124149659863947
2025-05-26,-0.24566326530612245
2025-05-27,-0.2416666666666667
2025-05-28,-0.18333333333333335
2025-05-29,-0.20017006802721088
2025-05-30,-0.1828231292517007
2025-05-31,-0.19787414965986394
2025-06-01,-0.19141156462585035
2025-06-02,-0.24481292517006803
2025-06-03,-0.2443877551020408
2025-06-04,-0.19566326530612246
2025-06-05,-0.20646258503401366
2025-06-06,-0.22585034013605443
2025-06-07,-0.22874149659863946
2025-06-08,-0.23061224489795917
2025-06-09,-0.2211734693877551
2025-06-10,-0.2011904761904762
2025-06-11,-0.19148344904972298
2025-06-12,-0.18320315239497864
2025-06-13,-0.16988261799565188
2025-06-14,-0.1737845395890315
2025-06-15,-0.1955532470720247
2025-06-16,-0.2375
2025-06-17,-0.19464285714285712
2025-06-18,-0.1688775510204082
2025-06-19,-0.16496598639455784
2025-06-20,-0.20629251700680273
2025-06-21,-0.20272108843537417
2025-06-22,-0.19795918367346943
2025-06-23,-0.18792517006802723
2025-06-24,-0.1888605442176871
2025-06-25,-0.18698979591836737
2025-06-26,-0.20450241952451087
2025-06-27,-0.18698979591836737
2025-06-28,-0.18596938775510208
2025-06-29,-0.19183673469387758
2025-06-30,-0.24478630085852937
